Word,Class
@jeronimosolano don't be a pussy! Just talk to her more and be more of a friend so it doesn't seem as hard.,Offensive
"@jerryrscuba Bare ass me again, I cunt hear you",Offensive
@jerseyzbest74 Aye hoe,Offensive
@jesjosie Eff dem hos.,Offensive
@jesseleesoffer it totally does. smells like brownies every day i walk to work.,Non-offensive
@jessespector bird hats &gt; every other hat,Non-offensive
"@jessespector the bird has a hat. So it's hats on hats, who can beat that?",Non-offensive
@jessicacassell1 find a new hillbilly!! #spiritweek!!,Non-offensive
@jessitron @Bsilverstrim77 ...in fact were I to start a for-profit university this would be the sole requirement for graduation!,Non-offensive
"@jesslaw Ha! I'm actually going to see a Yankee game, as weird as it sounds. My uncle's house in NJ is an hour away.",Non-offensive
@jesstoth we could get matching burner phones and be ghetto fab for a few months,Non-offensive
@jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow,Offensive
"@jimachterfeld @dan_bernstein The fuckin pussy makes fun of people all day on the radio, someone calls him a creep and he blocks them.",Offensive
@jimachterfeld @joeo670 @dan_bernsein Bernstine is Chi Sox Jew fag.,Offensive
"@jimachterfeld @mattabbatacola Like I said, pussies.",Offensive
@jkatz_ @kaylee_binion14 bitch. &#128534;,Offensive
@jkfldghi @Huntermoore long tittie no nipple havin ass bitch,Offensive
@jmac_au @Brocklesnitch at least that one dude had the guts to @ me. If you don't like my opinion qquit being a bitch and keep scrolling&#128076;,Offensive
@jmellor432 fag,Offensive
@jocsoriano ima call you of a different number cuz moms still on sum hoe shit,Offensive
@joeylattime @Mawson38 @ameriC00N joey r u a retard its about the defense and we only allow an avg of like 10 point so u really need to,Offensive
@joeylattime @Mawson38 @ameriC00N thats just me rooting against a team I hate not banwagoning u retard u have a different favorite,Offensive
"@joeylattime Ill fucking merk a bitch dude, dont fuck with me",Offensive
@joeylattime ur welcome u bitch,Offensive
@joeysulipeck @myfoxmemphis the minute those red n yellow for rent signs go up the reg. ppl start selling n move,Non-offensive
"@joh2guy I LOVE RACISM! ""Blame whitey"" for EVERYTHING!
Now that you mention it! I bet the white man put the Desert tortoise on #BundyRanch",Offensive
@johnwells__ fuck it hoes will be hoes.,Offensive
@jokersupdates please no more like that SNOB elissa. rich bitches suck!,Offensive
@jon_wayne_miles you better of called that kid a pussy!,Offensive
@jonnnycashh #pussy,Offensive
@jonnytooswollen bitch,Offensive
@jonsweethearts how are you Argie?,Non-offensive
"@jordan536633 @heydenbunsyolo @bird_lovin bitch what huh nigga am not gonna do damn thing sir this my page, oh what u forgot",Offensive
@jordan536633 @heydenbunsyolo @bird_lovin shut yo cracker jack buck teeth ass Am a native and a nigga the best kind,Offensive
@jordan_luree @NatalieSchroyer me or nat!? &#128514;&#128514; def not me with that shiner,Non-offensive
@josephljenkins Have heard some hillbilly grumblings that bugs worse in recent years because of MIC shutdown.,Non-offensive
@josh_helton Xbox live fags,Offensive
@josh_sclafani You're also a better little bitch,Offensive
@joshbuddy blue cheese crackers intrigues and repulses me at the same time.,Non-offensive
@joshgnf @brana_nv @define808 @ironbjk @mrjstn oh shut up faggot get a disease overused on twitter,Offensive
@joshkline1992 that's my nig nog,Offensive
@joshmtz1199 bitch I'm starving!,Offensive
@jqualley_ @_BeautifulKeezy bitch YESSSSS I make girls mad &#128514;&#128514;,Offensive
"@jrlikeswhisky @ZwithR @NickEhlers01 You couldn't handle Iowa pussy - here, kitty, kitty, kitty --- http://t.co/1aNMKM4O9Y",Offensive
"@jrlikeswhisky @ZwithR stegosaurus hissed like a snake, pterodactyl sounded like a crow,T-rex like a cross between a parrot and an elephant",Non-offensive
@jrsmith12 @jaynovel let these hoes be great,Offensive
@jshcalderon lmfaoooo I'm tryna see how many hoes I can lure in,Offensive
@jsimsromance My guy is a Maine coon and a total cuddle bum. Every one that I've ever met has been super friendly.,Non-offensive
@jstewcoolcat fag lol,Offensive
"@jthomas309 @DestroTheNoble @nekolin &lt;&lt;&lt; Getting his ass pounded &amp; loving it! 
I'm done with this GAY whiney bitch. NEXT......",Offensive
@jtrimbl3 For real. Lil bitch.,Offensive
"@juiccey_j i understand why, everyone loves pussy",Offensive
@juicygenie can a quote this and tag a bitch,Offensive
@juicygenie only bad bitches in $roe r u &amp; @flightrisk_,Offensive
@jumpmastere8 @dmcgowen1776 @visitorvisiting its retarded,Offensive
@juniorshabidoo also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep,Non-offensive
@jusfinlbieber honestly fuck whoever agreed with this bitch ass nigga your never going to get to tupac level,Offensive
@just_joshin7 fag.,Offensive
@just_priss I understand but stop venting on this bitch you give to much insight in to your life &amp; these people don't deserve that,Offensive
@justezzzee @NoleyDunlap and why would I want my girl to stand up for me if im the man you are a bitch for letting her do that,Offensive
@justezzzee I swear you straight up bitch,Offensive
@justezzzee and your an annoying ass fuck boy he could of still meet up and fight somwhere else u can shut that bitch shit up fuck boy,Offensive
@justezzzee bitch where u be fuck nigga,Offensive
@justezzzee bitch you look like one of the characters off of Sesame Street which yo ugly ass.,Offensive
@justezzzee nigga what bitch I'm talking bout boxing can u read?,Offensive
@justezzzee so wtf u tryna do bitch?,Offensive
@justezzzee that nigga ain't no fucking champ he a straight up bitch who not bout shit # bitch made!,Offensive
@justezzzee your mama raised you as bitch right,Offensive
@justezzzee your so fucking ignorant u talk a lot shit for someone who don't wanna fight your mama raised u as bitch huh?,Offensive
@justinbieber Your a stupid little cunt... I thought you couldn't get any lower.. But how dare you spit on people on your own fucking fans..,Offensive
@justinbieber have fun getting deported you fucking faggot,Offensive
@justinbieber nice wigger stache,Offensive
@justinclark_5 oh I forgot you retarded lol lemme break it down for you where the BG hoes at lmao,Offensive
"@justinhall3434 
God bless you whitey. I be sleepin in tomorrow",Non-offensive
@justinmiculka01 @edgarguillenjr @blakeanderson21 @jo_clark6 @dalton_ryann @cjjsanchez @delao_chris quit being a bitch,Offensive
@justinmiculka01 oh what hoe is she trippin bout then,Offensive
@justyeahdude @Tricky_NickyH20 I put lotion on bitch ass nigga,Offensive
@jwill252 We got a win my nicca! Lmao,Offensive
@jzsuschrist ok they have 2 niggers in raw,Offensive
@k_tempsss lol then they have one more flavor I think it's yellow idk.. But yea there bomb.,Non-offensive
@kaaaytate do it pussy,Offensive
"@kade_melton he triesto cause drama between people, he said that you called me a bitch, and i know you didnt hahahaaha",Offensive
@kailanlee #pussy,Offensive
@kamkamluvsblk Yeah one called me a race traitor lol,Non-offensive
"@kampeas well, I know you like it when children are murdered, kind of weird you would be such a little bitch about a twitter list",Offensive
"@kannslac He said ""ready bitch okay"" Lmfaoooooooo so done !!",Offensive
@kanyewest tell yo bitch to stop calling me fam ! http://t.co/6ZWo2a5wGI,Offensive
@karazopfi Then send them bitches through express mail overnight delivery,Offensive
@karlamorenoo aha your welcome niggah &#128520;,Offensive
@karlamorenoo dont even trip my niggah i got you lol,Offensive
@karlamorenoo just look for the realest niggah on rosecrans that be me lol,Offensive
@karlamorenoo my niggah my niggah lol,Offensive
@karlamorenoo niggah you dont know me! Lol you dont know my life aha,Offensive
@karlieu123 I can't help but notice you attempting to avoid acknowledging your very hairy pussy....,Offensive
"@karlieu123 oh no no no. You're perpetually in the 15%. 

Your hairy pussy tho.... Different story.",Offensive
@karlina_marie your pussy not mine &#128514; do you &#128526;,Offensive
"@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons",Non-offensive
@karmendanielle_ let the coons be great it's in the dream,Non-offensive
"@karmendanielle_ u gotta slow down these coon hrs all they know is love n hip hop, lebron, &amp; fake love quotes",Offensive
@kassidypeek pussy shit ^,Offensive
@kate_beckwith74 don't judge me monkey,Non-offensive
@katelyn_lomax I'm not a nig. &#128548;,Offensive
@kater_tater_ shine bright like a bad bitch,Offensive
@katherinerrrr hoes gon be hoes so so i couldn't blame tammy,Offensive
@kathleen_herne Stink should shut his hole &amp; just perform his tricks like a good trained monkey,Non-offensive
"@kathleenparker of the washington post to call the President ignorant I ask you racist ,angry ,bitter, bitch look in the mirror!!!!!!!!!!!",Offensive
"@kathy_doermer bitch please, I'll go to Windsor either way.. When i come up I can bring some also &#127470;&#127481;",Offensive
@katiieR nah this bitch dykey,Offensive
"@kay_laa_laa I know, all the bitches love me&#128129;",Offensive
@kay_laa_laa ha bitch I know&#128129;,Offensive
"@kay_laa_laa if you can't stand the heat, get out of the kitchen. Gratata swag bitch &#128526;",Offensive
@kay_reneaa holy fuck thank you. I hate bitches that just fuck their ex then their boyfriend then back to back like damn Call you peace pipe,Offensive
"@kay_reneaa trust me, after i tweeted that i was like... Damn im a fag",Offensive
@kayhay14 bitch back up I'm taken,Offensive
@kayliefarmer @bbluedreamm no but if you dare I'll slay your ass. You fruity quaffing tranny.,Offensive
@kayliefarmer Its funny and it has that blond bitch on it,Offensive
@kayliefarmer hey now there's no need for foul language you kike,Non-offensive
"@kayliefarmer hey, fuk them hoes they prolly already have it",Offensive
@kaylonnnnn then who are you to call me trash &#128522;,Non-offensive
@kaylynkitz yep I'm an asshole..oh well he shouldn't be such a little bitch..I'm sure he hears worse on a daily basis,Offensive
@kaymckinneyy suck ass bum ass Yankees foh,Offensive
"@kayt27 poor coon.......snow stopped here,now if the wind would it might be nice out,well for winter",Non-offensive
@kayylamarieeee haha pussy,Offensive
@kayysavage @Montea_Rollin I know bitch,Offensive
@kayysavage bitch &amp; if they wasnt &#128514;&#128557;,Offensive
@kayysavage bitch this shit is SOOOO FUNNY &#128553;&#128128;&#128557;,Offensive
"@kayysavage bitch you looked surprised asf &#128514;&#128557; ""YO MAMA LET YOU DRIVE HER SHIT"" &#9995;&#128514;&#128557;",Offensive
"@kboydee like some of the ""worst"" lyrics they post are beautiful but just because they don't know what they're talking about, it's ""trash""",Non-offensive
"@kcSnowWhite7 @SamSaunders42 don't forget nappy headed, butt ugly bitch, who's married to a Muslim",Offensive
@keishagreyxxx that's the beauty of them brownies I always daydream about what I'd do if I hit the powerball lol (nerdy but fun),Non-offensive
@kelly_ryaaaan only dumb bitches r in 8th,Offensive
@kels_oneill bring it bitch.,Offensive
@keltor_wade nah dude mostly just sound like a faggot,Offensive
@kelvinkayyy safe bruv welcum to twitter my niggur,Offensive
"@kenlypls @skeetworld_ @iAcceptNudes wrong skiny girls are for guys that want hot sex that looks good too.
Every fat bitch knows that",Offensive
@keno_ Isn't there a law that all clam chowder must be served im bread bowls? Haha,Non-offensive
@kenzayye ruga bussed yo bitch #bowbow,Offensive
@kenzieblake2015 duh! You're my main bitch :),Offensive
@kenzieblake2015 its pretty easy actually. I'm just the cashier. Right now I'm eating those animal crackers lolol :),Non-offensive
@kenzieblake2015 what time is your bonfire Saturday hoe?,Offensive
"@kenzystuart1 Hey, that guy has the same first name that I do! What a fag.",Offensive
@keongetsbitches fag &#128155;,Offensive
@kerrtheresa moderator wants to bitch slap Romney so hard,Offensive
@keshhh got bitches that look like Bulldogs instead lol,Offensive
@kevkid79 quit ya hating you oyster lookin ass bitch.,Offensive
"@kfocht735 Nope - got lucky - some washing on the slopes, gonna make it a little rough combining but feeling very fortunate today",Non-offensive
@khamillkilroy &#128514;&#128514; Shy Glizzy,Non-offensive
@kiara_curry i know im so kidding. Some of BET is funny. I love when blacks call eachother ignorant and niggers. Makes me not have to,Offensive
@kieffer_Jason bitch what time,Offensive
@kieffer_jason @C_janacek07 nigga stop being a bitch and come to the high school You already said yes,Offensive
@kieffer_jason @C_janacek07. No the fuck it doesn't it's a fucking song wtf r u talking about. Yes the fuck I can bitch,Offensive
@kieffer_jason @Kgokey17 plz come down here im really sick of your bitch ass talking shit plz come down here it going to be 1 on 1,Offensive
"@kieffer_jason @NathannDevlin @zach_smith98 No am just letting you what's going to happen, am not like u pussy ass niggas from Plano",Offensive
@kieffer_jason @NathannDevlin @zach_smith98 bitch I been in Plano every fuck weekend and you make excuses stfu and fight,Offensive
@kieffer_jason @NathannDevlin @zach_smith98 bitch how tf am dumb your going off what someone else told you so u can shut that shit up,Offensive
@kieffer_jason @NathannDevlin @zach_smith98 bitch that's next year come on the weekend,Offensive
@kieffer_jason @hunterbuch66 @sbsylvester but yo scary ass don't want to see me tho stfu talking am u know where I be at pussy boy,Offensive
@kieffer_jason @hunterbuch66 @sbsylvester u fucking trailer trash,Offensive
@kieffer_jason @jayleno @BarackObama naw really bitch I mean yo address,Offensive
@kieffer_jason @sbsylvester @hunterbuch66 bitch keep talking,Offensive
@kieffer_jason @sbsylvester bitch what where y'all be at come to town east mall u and your bitch fuck boys,Offensive
@kieffer_jason @sbsylvester then bring yo bitch ass to town east mall let me know when u there bitch!,Offensive
@kieffer_jason @sbsylvester then bring your bitch ass to town east bitch,Offensive
@kieffer_jason @sbsylvester u call me dumb but u speak on shit u don't know nothing about yea look who's fucking talking retard,Offensive
