Word,Class
Tell these hoes I love them just to fuck em,Offensive
"Tell your bae ""ho tre testicoli"" it means ""I love your eyes"" in Italian",Offensive
Tellin me im disrespectful but i aint the one callin everybody a bitch for free,Offensive
Temples playing with my life I might be I working bitch this semester cuz I'm not paying outta pocket,Offensive
Tempted to finish every sentence I say today with yo or bitch. #BreakingBad,Offensive
Terio got all the hoes &#128557;,Offensive
Terrifying. #leprechaun http://t.co/447wgkSVVG,Non-offensive
Text me instead of playing flappy birds #SoIKnowItsReal,Non-offensive
Text me nig nogs 630.362.5206,Offensive
Text me with plans nigs,Offensive
"Text ya bitch like ""ya man suck, meet me at da birkin store tell em get his bands up"" &#128527;",Offensive
Text your bitch some lyrics from that new Ty Dolla $ign tape before she wake up so she'll nag you a little less today,Offensive
Texting this bitch like she main material fuck that shit ... She Finna get these youza hoe text,Offensive
Tf I'm acting like a sad ass bitch for ? Old Anthony coming back fashoo &#128076;&#128076;&#128076;&#128588; .,Offensive
Tf bitch do mine,Offensive
Tf bitches get a couple RT and be fstow,Offensive
Tf is a real twitter nigga/bitch y'all on this hoe tweekin,Offensive
Thank you Charlie #FF @Charlie4927 @StacyDmomof5 @PattiSM74 @RevkahJC @cantUCIMblonde @Kacado,Non-offensive
Thank you Charlie @Charlie4927 @StacyDmomof5 @cantUCIMblonde @RevkahJC @PattiSM74 @Kacado,Non-offensive
"Thank you Charlie, Happy Thursday @Charlie4927 @StacyDmomof5 @PattiSM74 @Kacado @cantUCIMblonde @RevkahJC",Non-offensive
"Thank you, hand out that candy Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",Non-offensive
Thanks @delaney_jade for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014,Non-offensive
Thanks Charlie @Charlie4927 @RevkahJC @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado,Non-offensive
Thanks Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @PattiSM74 @cantUCIMblonde @Kacado,Non-offensive
"Thanks Charlie, have a great evening @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",Non-offensive
"Thanks for scaring the absolute fuck out of me, flatfoot. Now I look like a pussy. Fucking jerk.",Offensive
Thanks for that text... I found that hoe..,Offensive
"Thanks to @JoMousley80 cracker tweets today, my pilchards on Krackerwheat are repeating on me like a typical night on the #BBC :-/",Non-offensive
"Thanks to my nigga coco I smell good then a hoe haha finna pull allllllll the hoes, come smell a nigga &#128527;&#128526;",Offensive
Thanksgiving break bitches!,Offensive
Thanksgiving early hoe http://t.co/A29MLLX62B,Offensive
Thanksgiving with some #fam #Shaylay ignore the chink eyes http://t.co/uyVc2QDG,Offensive
Thas my bitch too,Offensive
That 'Ouija' movie look like trash,Non-offensive
That Larry the cucumber tweet is funny af.. But it's a bit much to RT you young bitches might cry&#128514;&#128514;&#128514;,Offensive
That Principal shld be ashamed 'Look at these poor colored kids who WE made smart' They are not your props. #disgusted #morningjoe,Non-offensive
"That annoying moment when you have to keep removing your headphones because someone keeps talking to you.. Like move, bitch..",Offensive
That ass got a niggah hypnotized,Offensive
That ass so perfect we can't help it RT @miavenise: y'all diss hoes but praise nicki minaj everyday. I don't understand niggas man,Offensive
That ass so retarted it belongs on a short yellow bus.&#127825;&#128652;,Offensive
That awkward moment when #IGotDrunkAnd you're still an ugly hoe,Offensive
That awkward moment when a hoe says she's not a hoe.,Offensive
That awkward moment when you hold the door for someone and they use the door next to it.. Like bitch you better back the fuck up.,Offensive
That bad bitches get left because of wack pussy kinda overrated cause the sex can get better if everything about her is cool,Offensive
That beach from Greece is so beautiful &#128525; why do i live in bitch ass Virginia while people get to live around such beauty year round &#128553;&#128532;,Offensive
That bit Donovan got DVD's droppin and all @2realmacdatfee i see ya lha bitch,Offensive
That bitch Amanda ran away from me &#128514;,Offensive
That bitch a tha tha,Offensive
That bitch better be happy about that 20$ tip.,Offensive
"That bitch called on Thor for some strength. &#58386;&#58386; RT""@ChubbyGirlGod: Wait... http://t.co/UAf57JyiOi""",Offensive
That bitch came flyin in !!! Lmao.,Offensive
That bitch can't touch me,Offensive
That bitch could sit on my face.,Offensive
"That bitch crazzzy &#128514;&#128514;&#128514;&#128514; #1976 pussy, #fixit !!! #Scandal",Offensive
That bitch cur my hair way to short,Offensive
That bitch filthy http://t.co/PaAjZU0UM4,Offensive
That bitch got 5 million boyfriends,Offensive
That bitch got 631K followers but drive a honda &#128563;,Offensive
That bitch hollerin abt fuck me nahh Fuck dat bitch!!!,Offensive
That bitch is corn fed,Offensive
That bitch is goin off off off!!!,Offensive
That bitch is hella cranky today. Someone hand her a joint.,Offensive
That bitch is lyinggggg,Offensive
"That bitch just walked off all like &#128129;
Wtf &#128514;&#128514;",Offensive
That bitch mouth made the honor roll,Offensive
"That bitch on qualitest , she dont act right #WiseWordsFromWebb",Offensive
That bitch said her pussy pops severely thoe &#128514;&#128514;&#128514;&#128514;,Offensive
"That bitch told me to control myself, I told her to go find yourself",Offensive
"That bitch want my numba, she gotta.fuck my bruda @AyDontJudgeMe",Offensive
"That bitch was worried about fines? Fuck you. My best friend got jumped by 6 cock suckers. Fines should be the least of your worries,",Offensive
"That bitch you met know what I mean she don't be the same bitch a million dollars later my nigga&#128080;&#9996;&#65039;
You feel me?&#128129;",Offensive
That bitch.,Offensive
That boy has always been a pussy never been a threat!,Offensive
That broad 7 days moe RT @OGFlash: What Earth is this? RT @IamRyanRaw: NIGGA RT @WhoisJayHall: Rihanna prolly the sexiest bitch on Earth,Offensive
That crow has socks,Non-offensive
That damn lispy mouth bitch knows.good in hell well Tara wasn't a damn roommate! Damn rocks for brains man! Lol,Offensive
That depression shit trash.,Offensive
That dude RENT ain't no punk-bitch either.,Offensive
"That dude from Chicago w/ the fuzzy mustache and bangs, Johnny Love, he's whack. #memoriesofidots",Non-offensive
That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;,Offensive
That fat bitch that's always on the phone just walked in &#128074;&#128074;&#9986;&#65039;&#9986;&#65039; @TibaBurger,Offensive
That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.,Non-offensive
That fucking slutty beaner,Offensive
That hate shit dont mean nothing bitch im feeling myself http://t.co/idmcA55SiD,Offensive
That ho went from darkskinned to mulatto RT @FunnyJulius: This fucked me up http://t.co/8tzvBBzXa1,Offensive
That hoe ask what time it is it's 10:17,Offensive
That hoe beefing over tunchi chillllll ouutttt,Offensive
"That hoe out there, Fat Trel said it best.",Offensive
That hoe said...my booty on fleek lmfaooo,Offensive
That hoe was nipping,Offensive
That ios8 gon get yall bitches fucced up . Trynna hide shit,Offensive
"That last tweet was just song lyrics. I don't really like bad bitches, I like pretty chicks. Bad bitches cheat too easily and too often",Offensive
That long hair doesn't cover up your redneck,Non-offensive
"That makes you an annoying bitch. If you're out looking to be offended, you can't bitch when you're offended.",Offensive
That mocha colored chick doe&gt;&gt;&gt;&gt; think I fell in love&#128525;&#128525;&#128525;,Non-offensive
That nig Darion couldn't help but act like the camera was on him... He didn't keep any composure eattin those crawfish hahaha,Offensive
That nig was a G on that E60 I would have done the same thing,Offensive
That nigga @WALEDAyDAy24 so trash,Offensive
That nigga Tannehill trash lmao Dolphins trash,Offensive
"That nigga gucci always hits that hoe when he puts ""Rick James"" in a song, giving our nigga rick a shoutout #RIPRICK #RICKJAMESBITCH",Offensive
That nigga john ain't ah Real older nigga Forreal.. He let Vick brotha bitch out on maplerow,Offensive
That nigga talkin like a hoe Tell that bitch nigga speak up,Offensive
That niggah is me lol TMLT &#128514;&#128514;&#128514;,Offensive
That nigguh will never play football again,Offensive
That night cap nonsense is for the birds.!,Non-offensive
That old lassie in greggs is a total bitch man,Offensive
That one drunk white bitch that always instigate problems involving at least one.black dude then crys afterwards when someone gets hurt,Offensive
That other shit for the birds . Get over yo self,Offensive
That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria,Offensive
That pussy best be shaved for the holidays!,Offensive
That pussy came gift wrapped,Offensive
That pussy can't be that hairy shit gotta stink lol,Offensive
That pussy crying for help,Offensive
That pussy fat whatchu feeding it?,Offensive
That pussy sooo good &#128524;&#128149;,Offensive
"That shacking up shit for the birds, yo",Offensive
That shade of faggot clashes with your eye color.,Offensive
That shit is for the crows in wal mart parking lots,Offensive
That son of a bitch moment when you open the fridge and have no food,Offensive
That stupid bitch karma best pay up,Offensive
That vine started a coon frenzy bruh,Offensive
That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.,Non-offensive
That was a bitch move I pulled...probably the most heartless thing I did,Offensive
That was a solid investment of 15 mins. Cue up Frank. Yankees. Wow.,Non-offensive
That was almost 10 years ago. I gave ALL them bitches away... or they were stolen...,Offensive
That was deep.... like yo mommas pussy deep.,Offensive
That was my faggot rant for the night.,Offensive
That was not good times! Starting the mickey mouse club soon!,Non-offensive
That was trash. I'm just gonna put my phone down. Goodnight,Non-offensive
"That would be so weird and uncomfortable working at one of those whore coffee stands.Like I would freeze my ass off, those bitches get naked",Offensive
That'd been a ghetto little meal,Non-offensive
That's Ya BM tho RT @Tyga: That ain't my hoe.,Offensive
"That's a deal breaker, yo pussy shouldn't smell like my sweaty hooping shorts",Offensive
That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/lMyhrBKxZX,Offensive
That's a mighty big bitch in the Saran Wrap dress lol.,Offensive
That's all I'm saying you hoe ass niggas.,Offensive
That's how I know the pussy is ready for me &#8220;@WhoIsAshanti: @VroomDET @TieMyDuragBoo white people gay.&#8221;,Offensive
That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?,Offensive
That's how you let the beat build bitch.,Offensive
That's like saying I've had the pinto since 72 RT @Shallow__Al @TonyClevenger dude I've had an iPhone since the beginning.,Non-offensive
That's most niggas RT @TheVoiceOfMiami: Fucking with the wrong bitches got me cold as ice...,Offensive
That's my young ho I don't want nuthin old but her bank roll,Offensive
"That's not a duck face, that's the result of me walking into a pole once while I was tweeting that you're a retard.",Offensive
"That's not catfish stinking up my TL it's sore pussy, my bad.",Offensive
"That's okay minivan, you can run that red light, I'm sure your nail appointment is more important than my life. #bitch",Offensive
"That's real dedication. .. &#171;@arigold_88 This bitch got diarrhea and still here, shitting up the bathroom.&#187;",Offensive
That's real pinchbach I told them niggas watch how everybody that wasn't on the bandwagon jump on the bitch when they get to Austin,Offensive
That's right I'm making brownies right now &#128526;&#128523;,Non-offensive
